threshold,precision,recall,f1
4.0607545e-05,0.0020242914979757085,1.0,0.004040404040000816
4.061634e-05,0.002024333312676871,1.0,0.004040487331844392
4.0621104e-05,0.0020243751291055567,1.0,0.004040570627122116
4.0648847e-05,0.002024416947261873,1.0,0.004040653925834202
4.0658426e-05,0.0020244587671459265,1.0,0.004040737227980861
4.065862e-05,0.0020245005887578244,1.0,0.004040820533562305
4.067766e-05,0.002024542412097674,1.0,0.004040903842578748
4.0682975e-05,0.002024584237165582,1.0,0.004040987155030403
4.0708666e-05,0.002024626063961656,1.0,0.00404107047091748
4.0709987e-05,0.002024667892486003,1.0,0.004041153790240193
4.071581e-05,0.00202470972273873,1.0,0.004041237112998755
4.071682e-05,0.002024751554719944,1.0,0.004041320439193377
4.072793e-05,0.002024793388429752,1.0,0.004041403768824273
4.0733794e-05,0.0020248352238682616,1.0,0.004041487101891655
4.0734296e-05,0.00202487706103558,1.0,0.004041570438395735
4.0739156e-05,0.0020249607405570707,1.0,0.004041737121714842
4.0745992e-05,0.002025002582911458,1.0,0.004041820468530296
4.074611e-05,0.0020250444269950822,1.0,0.004041903818783297
4.0778414e-05,0.0020250862728080506,1.0,0.00404198717247406
4.078199e-05,0.002025128120350471,1.0,0.0040420705296027966
4.078654e-05,0.0020251699696224503,1.0,0.004042153890169721
4.079183e-05,0.002025211820624096,1.0,0.004042237254175045
4.0798444e-05,0.002025253673355515,1.0,0.004042320621618983
4.080288e-05,0.002025295527816814,1.0,0.004042403992501745
4.0813815e-05,0.0020253373840081012,1.0,0.0040424873668235455
4.0814168e-05,0.0020253792419294837,1.0,0.004042570744584597
4.0822728e-05,0.0020254211015810685,1.0,0.004042654125785113
4.0826424e-05,0.002025462962962963,1.0,0.004042737510425304
4.082974e-05,0.002025504826075274,1.0,0.0040428208985053855
4.0831175e-05,0.00202554669091811,1.0,0.00404290429002557
4.0841576e-05,0.0020255885574915772,1.0,0.004042987684986068
4.0844185e-05,0.0020256304257957832,1.0,0.0040430710833870955
4.0858715e-05,0.0020256722958308356,1.0,0.004043154485228864
4.08623e-05,0.0020257141675968414,1.0,0.004043237890511585
4.0864055e-05,0.0020257560410939083,1.0,0.004043321299235475
4.0872004e-05,0.0020257979163221434,1.0,0.0040434047114007434
4.0872903e-05,0.0020258397932816537,1.0,0.0040434881270076046
4.0880037e-05,0.0020258816719725473,1.0,0.004043571546056272
4.0883697e-05,0.0020259235523949312,1.0,0.004043654968546959
4.0890638e-05,0.0020259654345489127,1.0,0.0040437383944798766
4.089243e-05,0.0020260073184345992,1.0,0.00404382182385524
4.0894734e-05,0.0020260492040520984,1.0,0.004043905256673261
4.0896724e-05,0.0020260910914015177,1.0,0.004043988692934154
4.0907256e-05,0.002026132980482964,1.0,0.004044072132638131
4.0916933e-05,0.0020261748712965453,1.0,0.004044155575785404
4.092138e-05,0.0020262167638423687,1.0,0.004044239022376189
4.0924348e-05,0.0020262586581205415,1.0,0.004044322472410697
4.0935938e-05,0.002026300554131172,1.0,0.004044405925889142
4.096179e-05,0.002026342451874367,1.0,0.004044489382811739
4.0968625e-05,0.0020263843513502336,1.0,0.004044572843178697
4.0971478e-05,0.00202642625255888,1.0,0.004044656306990232
4.0973315e-05,0.0020264681555004138,1.0,0.004044739774246557
4.097972e-05,0.0020265100601749414,1.0,0.004044823244947884
4.0982966e-05,0.0020265519665825715,1.0,0.004044906719094429
4.0985546e-05,0.0020265938747234115,1.0,0.0040449901966864025
4.0985935e-05,0.002026635784597568,1.0,0.00404507367772402
4.098672e-05,0.0020266776962051493,1.0,0.004045157162207492
4.098676e-05,0.002026719609546263,1.0,0.004045240650137036
4.09961e-05,0.002026761524621016,1.0,0.004045324141512861
4.1000556e-05,0.002026803441429517,1.0,0.004045407636335183
4.1010997e-05,0.0020268453599718724,1.0,0.004045491134604216
4.1013383e-05,0.0020268872802481903,1.0,0.004045574636320171
4.102297e-05,0.002026929202258578,1.0,0.004045658141483263
4.1033258e-05,0.002026971126003144,1.0,0.004045741650093705
4.1052004e-05,0.0020270130514819947,1.0,0.004045825162151712
4.1052477e-05,0.0020270549786952385,1.0,0.004045908677657494
4.106293e-05,0.002027096907642983,1.0,0.004045992196611268
4.1070096e-05,0.0020271388383253353,1.0,0.004046075719013246
4.107315e-05,0.0020271807707424034,1.0,0.004046159244863642
4.1077736e-05,0.002027222704894295,1.0,0.004046242774162668
4.108063e-05,0.0020272646407811174,1.0,0.00404632630691054
4.108545e-05,0.0020273065784029787,1.0,0.00404640984310747
4.1085765e-05,0.0020273904588522487,1.0,0.004046576925849361
4.111669e-05,0.0020274324016798725,1.0,0.004046660472394749
4.1119867e-05,0.0020274743462429658,1.0,0.00404674402239005
4.1121984e-05,0.0020275162925416364,1.0,0.004046827575835477
4.113187e-05,0.002027558240575992,1.0,0.004046911132731245
4.1137362e-05,0.0020276001903461404,1.0,0.0040469946930775675
4.113791e-05,0.002027642141852189,1.0,0.004047078256874658
4.1138144e-05,0.002027684095094246,1.0,0.004047161824122729
4.1140698e-05,0.002027726050072419,1.0,0.004047245394821997
4.1144463e-05,0.0020277680067868156,1.0,0.004047328968972674
4.115392e-05,0.0020278099652375433,1.0,0.004047412546574973
4.11624e-05,0.002027851925424711,1.0,0.004047496127629111
4.1181986e-05,0.0020278938873484254,1.0,0.004047579712135299
4.1225605e-05,0.0020279358510087945,1.0,0.00404766330009375
4.1229065e-05,0.0020279778164059266,1.0,0.004047746891504681
4.122922e-05,0.0020280197835399294,1.0,0.004047830486368305
4.1237796e-05,0.0020280617524109103,1.0,0.004047914084684834
4.1247036e-05,0.0020281037230189774,1.0,0.004047997686454485
4.1254472e-05,0.0020281456953642383,1.0,0.004048081291677469
4.1273437e-05,0.0020281876694468013,1.0,0.0040481649003540005
4.1280087e-05,0.0020282296452667744,1.0,0.004048248512484296
4.1282372e-05,0.0020282716228242647,1.0,0.004048332128068566
4.128887e-05,0.0020283136021193807,1.0,0.004048415747107029
4.1289342e-05,0.00202835558315223,1.0,0.004048499369599894
4.1294028e-05,0.002028397565922921,1.0,0.004048582995547378
4.1311163e-05,0.002028439550431561,1.0,0.0040486666249496955
4.1323732e-05,0.002028481536678258,1.0,0.004048750257807058
4.1339852e-05,0.00202852352466312,1.0,0.004048833894119682
4.1354007e-05,0.0020285655143862553,1.0,0.00404891753388778
4.1360516e-05,0.0020286075058477716,1.0,0.0040490011771115685
4.1368166e-05,0.0020286494990477766,1.0,0.004049084823791259
4.137511e-05,0.0020286914939863787,1.0,0.0040491684739270666
4.1385687e-05,0.0020287334906636855,1.0,0.004049252127519207
4.1387422e-05,0.0020287754890798053,1.0,0.004049335784567892
4.1393818e-05,0.002028817489234846,1.0,0.004049419445073337
4.1397885e-05,0.0020288594911289154,1.0,0.004049503109035757
4.1406453e-05,0.0020289014947621215,1.0,0.004049586776455365
4.140878e-05,0.0020289435001345727,1.0,0.004049670447332376
4.1415733e-05,0.002028985507246377,1.0,0.004049754121667005
4.1417312e-05,0.0020290275160976417,1.0,0.004049837799459464
4.1418814e-05,0.002029069526688476,1.0,0.00404992148070997
4.141885e-05,0.0020291115390189867,1.0,0.004050005165418735
4.1451254e-05,0.002029153553089283,1.0,0.004050088853585976
4.1454892e-05,0.002029195568899472,1.0,0.004050172545211904
4.1463947e-05,0.0020292375864496624,1.0,0.004050256240296737
4.1465726e-05,0.0020292796057399622,1.0,0.004050339938840687
4.1471932e-05,0.0020293216267704794,1.0,0.00405042364084397
4.1481504e-05,0.0020293636495413224,1.0,0.004050507346306798
4.1482377e-05,0.002029405674052599,1.0,0.00405059105522939
4.1492898e-05,0.002029447700304417,1.0,0.0040506747676119555
4.1493295e-05,0.0020294897282968852,1.0,0.004050758483454712
4.1494797e-05,0.0020295317580301116,1.0,0.004050842202757873
4.1497806e-05,0.002029573789504204,1.0,0.004050925925521654
4.1499985e-05,0.002029615822719271,1.0,0.0040510096517462684
4.1500694e-05,0.0020296578576754205,1.0,0.004051093381431931
4.1500894e-05,0.0020296998943727606,1.0,0.004051177114578857
4.15117e-05,0.0020297419328113996,1.0,0.0040512608511872605
4.151645e-05,0.002029783972991446,1.0,0.0040513445912573574
4.152512e-05,0.0020298260149130077,1.0,0.004051428334789361
4.15273e-05,0.0020298680585761927,1.0,0.004051512081783486
4.153823e-05,0.0020299101039811095,1.0,0.004051595832239948
4.1539934e-05,0.002029952151127866,1.0,0.004051679586158961
4.154524e-05,0.0020299942000165713,1.0,0.004051763343540738
4.1557763e-05,0.002030036250647333,1.0,0.004051847104385498
4.1557843e-05,0.0020300783030202593,1.0,0.004051930868693453
4.156173e-05,0.0020301203571354586,1.0,0.004052014636464817
4.156284e-05,0.0020301624129930394,1.0,0.004052098407699808
4.1567357e-05,0.00203020447059311,1.0,0.004052182182398638
4.1568426e-05,0.002030246529935778,1.0,0.004052265960561522
4.158627e-05,0.0020302885910211525,1.0,0.004052349742188677
4.1590352e-05,0.0020303306538493413,1.0,0.004052433527280315
4.1593048e-05,0.002030372718420453,1.0,0.004052517315836652
4.159349e-05,0.002030414784734596,1.0,0.004052601107857905
4.160023e-05,0.0020304989225924082,1.0,0.004052768702296011
4.1604042e-05,0.002030540994136295,1.0,0.004052852504713296
4.1612333e-05,0.002030583067423646,1.0,0.004052936310596355
4.1612373e-05,0.00203062514245457,1.0,0.004053020119945403
4.1613326e-05,0.0020306672192291755,1.0,0.004053103932760655
4.1642743e-05,0.0020307092977475704,1.0,0.004053187749042325
4.1645835e-05,0.0020307513780098638,1.0,0.004053271568790631
4.166928e-05,0.0020307934600161635,1.0,0.004053355392005785
4.1684023e-05,0.002030835543766578,1.0,0.004053439218688003
4.1691375e-05,0.0020308776292612164,1.0,0.004053523048837502
4.169269e-05,0.0020309197165001864,1.0,0.004053606882454494
4.1698495e-05,0.002030961805483597,1.0,0.004053690719539197
4.169897e-05,0.002031003896211556,1.0,0.004053774560091825
4.170036e-05,0.0020310459886841723,1.0,0.004053858404112593
4.1724747e-05,0.0020310880829015544,1.0,0.004053942251601716
4.1727373e-05,0.002031130178863811,1.0,0.004054026102559409
4.1728887e-05,0.0020311722765710494,1.0,0.004054109956985887
4.1733303e-05,0.00203121437602338,1.0,0.004054193814881368
4.173963e-05,0.0020312564772209094,1.0,0.004054277676246064
4.1746796e-05,0.0020312985801637477,1.0,0.004054361541080192
4.1760453e-05,0.0020313406848520023,1.0,0.004054445409383967
4.176615e-05,0.0020313827912857825,1.0,0.0040545292811576044
4.176862e-05,0.0020314248994651963,1.0,0.004054613156401318
4.179161e-05,0.0020314670093903526,1.0,0.004054697035115326
4.181521e-05,0.00203150912106136,1.0,0.004054780917299842
4.1815285e-05,0.002031551234478327,1.0,0.004054864802955081
4.182095e-05,0.0020315933496413614,1.0,0.004054948692081259
4.1823783e-05,0.0020316354665505733,1.0,0.004055032584678592
4.182901e-05,0.00203167758520607,1.0,0.0040551164807472945
4.18306e-05,0.002031719705607961,1.0,0.004055200380287583
4.1832238e-05,0.0020317618277563543,1.0,0.004055284283299672
4.1838382e-05,0.002031803951651359,1.0,0.0040553681897837765
4.1842133e-05,0.0020318460772930833,1.0,0.004055452099740115
4.184748e-05,0.002031888204681636,1.0,0.004055536013168899
4.1854586e-05,0.0020319303338171262,1.0,0.004055619930070347
4.1855103e-05,0.002031972464699662,1.0,0.004055703850444673
4.1855223e-05,0.002032014597329352,1.0,0.004055787774292094
4.185754e-05,0.0020320567317063058,1.0,0.004055871701612825
4.1858497e-05,0.0020320988678306307,1.0,0.00405595563240708
4.1864205e-05,0.0020321410057024367,1.0,0.0040560395666750775
4.1865802e-05,0.0020321831453218313,1.0,0.00405612350441703
4.1868276e-05,0.0020322252866889243,1.0,0.004056207445633156
4.1875905e-05,0.002032267429803824,1.0,0.00405629139032367
4.1886648e-05,0.002032309574666639,1.0,0.004056375338488788
4.189248e-05,0.0020323517212774782,1.0,0.004056459290128725
4.1894076e-05,0.0020323938696364505,1.0,0.004056543245243698
4.191402e-05,0.002032436019743664,1.0,0.004056627203833921
4.1917778e-05,0.0020324781715992286,1.0,0.004056711165899612
4.1920015e-05,0.0020325203252032522,1.0,0.004056795131440986
4.1922216e-05,0.0020325624805558437,1.0,0.0040568791004582565
4.1924894e-05,0.002032604637657112,1.0,0.004056963072951642
4.193505e-05,0.002032646796507166,1.0,0.0040570470489213585
4.1935848e-05,0.002032688957106115,1.0,0.004057131028367621
4.1943487e-05,0.0020327311194540663,1.0,0.004057215011290644
4.1950367e-05,0.0020327732835511304,1.0,0.004057298997690646
4.1951687e-05,0.0020328154493974154,1.0,0.004057382987567843
4.195713e-05,0.0020328576169930303,1.0,0.004057466980922448
4.198415e-05,0.0020328997863380835,1.0,0.0040575509777546785
4.1987507e-05,0.0020329419574326847,1.0,0.004057634978064752
4.1999563e-05,0.0020329841302769423,1.0,0.004057718981852883
4.2000567e-05,0.002033026304870965,1.0,0.004057802989119287
4.201555e-05,0.002033068481214862,1.0,0.00405788699986418
4.202168e-05,0.0020331106593087424,1.0,0.00405797101408778
4.2039435e-05,0.0020331528391527146,1.0,0.004058055031790302
4.2047533e-05,0.002033195020746888,1.0,0.004058139052971961
4.2055275e-05,0.002033237204091371,1.0,0.004058223077632974
4.2055355e-05,0.0020332793891862733,1.0,0.004058307105773559
4.206041e-05,0.002033321576031703,1.0,0.004058391137393928
4.2063457e-05,0.00203336376462777,1.0,0.004058475172494301
4.2065058e-05,0.0020334059549745823,1.0,0.004058559211074893
4.2080548e-05,0.0020334481470722495,1.0,0.004058643253135918
4.2088293e-05,0.0020334903409208807,1.0,0.0040587272986775955
4.210383e-05,0.0020335325365205843,1.0,0.00405881134770014
4.2124833e-05,0.00203357473387147,1.0,0.004058895400203768
4.2132026e-05,0.002033616932973646,1.0,0.004058979456188697
4.2139338e-05,0.002033659133827222,1.0,0.004059063515655141
4.214231e-05,0.0020337013364323067,1.0,0.004059147578603317
4.214392e-05,0.0020337435407890097,1.0,0.004059231645033442
4.2147298e-05,0.002033785746897439,1.0,0.004059315714945733
4.2156622e-05,0.0020338279547577045,1.0,0.004059399788340405
4.2157706e-05,0.0020338701643699154,1.0,0.004059483865217675
4.216647e-05,0.00203391237573418,1.0,0.0040595679455777585
4.2169086e-05,0.002033954588850608,1.0,0.004059652029420874
4.2186137e-05,0.0020339968037193083,1.0,0.0040597361167472356
4.2187912e-05,0.00203403902034039,1.0,0.0040598202075570605
4.218964e-05,0.0020340812387139623,1.0,0.004059904301850565
4.221717e-05,0.0020341234588401344,1.0,0.0040599883996279675
4.2217813e-05,0.002034165680719015,1.0,0.004060072500889482
4.2218777e-05,0.0020342079043507142,1.0,0.004060156605635328
4.222244e-05,0.0020342501297353397,1.0,0.004060240713865718
4.2223248e-05,0.002034292356873002,1.0,0.004060324825580871
4.222687e-05,0.0020343345857638095,1.0,0.004060408940781002
4.223078e-05,0.002034376816407872,1.0,0.004060493059466331
4.2240445e-05,0.002034419048805298,1.0,0.004060577181637072
4.2240725e-05,0.002034503518860678,1.0,0.004060745436435655
4.224097e-05,0.0020345457565188506,1.0,0.0040608295690639324
4.2246007e-05,0.002034587995930824,1.0,0.004060913705178489
4.224822e-05,0.0020346302370967072,1.0,0.004060997844779542
4.2256197e-05,0.0020346724800166098,1.0,0.004061081987867306
4.2262283e-05,0.0020347147246906404,1.0,0.004061166134442
4.226402e-05,0.002034756971118909,1.0,0.0040612502845038395
4.226571e-05,0.002034799219301524,1.0,0.0040613344380530415
4.2268694e-05,0.0020348414692385954,1.0,0.004061418595089824
4.227244e-05,0.0020348837209302325,1.0,0.004061502755614402
4.228147e-05,0.0020349259743765442,1.0,0.0040615869196269925
4.228393e-05,0.00203496822957764,1.0,0.004061671087127814
4.228619e-05,0.0020350104865336296,1.0,0.004061755258117083
4.228853e-05,0.0020350527452446215,1.0,0.004061839432595014
4.2298452e-05,0.002035095005710726,1.0,0.004061923610561827
4.2301595e-05,0.0020351372679320513,1.0,0.0040620077920177355
4.2302e-05,0.002035179531908708,1.0,0.004062091976962961
4.2305994e-05,0.002035221797640804,1.0,0.004062176165397716
4.230765e-05,0.00203526406512845,1.0,0.00406226035732222
4.2315234e-05,0.002035306334371755,1.0,0.0040623445527366905
4.2318705e-05,0.002035348605370828,1.0,0.004062428751641341
4.2327985e-05,0.002035390878125779,1.0,0.004062512954036392
4.232803e-05,0.0020354331526367168,1.0,0.004062597159922061
4.2339616e-05,0.002035475428903751,1.0,0.004062681369298562
4.2343774e-05,0.0020355177069269915,1.0,0.004062765582166114
4.2348052e-05,0.002035559986706547,1.0,0.004062849798524932
4.2350115e-05,0.0020356022682425277,1.0,0.004062934018375237
4.2351487e-05,0.002035644551535042,1.0,0.004063018241717243
4.235197e-05,0.0020356868365842004,1.0,0.004063102468551168
4.2364372e-05,0.0020357291233901124,1.0,0.00406318669887723
4.237023e-05,0.0020357714119528863,1.0,0.004063270932695645
4.2377058e-05,0.002035813702272633,1.0,0.004063355170006631
4.2387932e-05,0.002035855994349461,1.0,0.004063439410810404
4.23942e-05,0.00203589828818348,1.0,0.004063523655107182
4.2417207e-05,0.0020359405837748,1.0,0.004063607902897183
4.242991e-05,0.00203598288112353,1.0,0.004063692154180623
4.2432705e-05,0.00203602518022978,1.0,0.00406377640895772
4.2435335e-05,0.002036067481093659,1.0,0.004063860667228692
4.2437114e-05,0.002036109783715277,1.0,0.004063944928993755
4.2439297e-05,0.0020361520880947436,1.0,0.004064029194253128
4.2445048e-05,0.0020361943942321676,1.0,0.004064113463007025
4.2446627e-05,0.0020362367021276597,1.0,0.004064197735255668
4.2453954e-05,0.0020362790117813287,1.0,0.004064282010999271
4.2457923e-05,0.0020363213231932844,1.0,0.004064366290238052
4.2477644e-05,0.0020363636363636365,1.0,0.00406445057297223
4.24789e-05,0.0020364059512924942,1.0,0.00406453485920202
4.2480075e-05,0.002036448267979968,1.0,0.004064619148927641
4.248615e-05,0.002036575228595179,1.0,0.004064872039081668
4.2488784e-05,0.0020366175523182112,1.0,0.004064956342792787
4.2491418e-05,0.002036659877800407,1.0,0.004065040650000826
4.2511238e-05,0.002036702205041877,1.0,0.0040651249607060016
4.2533866e-05,0.0020367445340427302,1.0,0.004065209274908529
4.2551597e-05,0.002036786864803076,1.0,0.00406529359260863
4.2553504e-05,0.0020368291973230247,1.0,0.0040653779138065185
4.2555046e-05,0.0020368715316026855,1.0,0.004065462238502414
4.256109e-05,0.002036913867642168,1.0,0.004065546566696532
4.256288e-05,0.002036956205441583,1.0,0.004065630898389094
4.2571806e-05,0.0020369985450010395,1.0,0.004065715233580316
4.2573065e-05,0.002037040886320647,1.0,0.004065799572270414
4.257997e-05,0.0020370832294005154,1.0,0.004065883914459607
4.2581916e-05,0.002037125574240755,1.0,0.004065968260148114
4.2583866e-05,0.002037167920841475,1.0,0.0040660526093361515
4.2589592e-05,0.0020372102692027857,1.0,0.004066136962023938
4.2599342e-05,0.002037252619324796,1.0,0.004066221318211689
4.2600965e-05,0.002037294971207617,1.0,0.004066305677899626
4.2601863e-05,0.0020373373248513574,1.0,0.004066390041087963
4.2615393e-05,0.0020373796802561277,1.0,0.004066474407776921
4.261783e-05,0.0020374220374220374,1.0,0.004066558777966718
4.2619497e-05,0.0020374643963491966,1.0,0.004066643151657569
4.2624495e-05,0.0020375067570377148,1.0,0.004066727528849694
4.2628195e-05,0.002037549119487702,1.0,0.0040668119095433105
4.2635515e-05,0.002037591483699268,1.0,0.004066896293738637
4.263767e-05,0.002037633849672523,1.0,0.00406698068143589
4.2640597e-05,0.0020376762174075767,1.0,0.004067065072635289
4.2641528e-05,0.0020377185869045393,1.0,0.004067149467337052
4.267106e-05,0.00203776095816352,1.0,0.004067233865541396
4.2671672e-05,0.002037803331184629,1.0,0.00406731826724854
4.2674725e-05,0.0020378457059679767,1.0,0.0040674026724587
4.268364e-05,0.0020378880825136724,1.0,0.0040674870811720975
4.2689542e-05,0.0020379304608218267,1.0,0.0040675714933889485
4.2704403e-05,0.002037972840892549,1.0,0.004067655909109471
4.2705502e-05,0.0020380152227259495,1.0,0.004067740328333884
4.271715e-05,0.0020380576063221377,1.0,0.004067824751062404
4.2717886e-05,0.0020380999916812244,1.0,0.004067909177295253
4.2718253e-05,0.002038142378803319,1.0,0.004067993607032644
4.2723063e-05,0.0020381847676885323,1.0,0.004068078040274801
4.2727665e-05,0.002038227158336973,1.0,0.004068162477021936
4.273504e-05,0.0020382695507487523,1.0,0.0040682469172742715
4.2746124e-05,0.0020383119449239795,1.0,0.004068331361032026
4.2753665e-05,0.0020383543408627647,1.0,0.004068415808295414
4.2753913e-05,0.002038396738565218,1.0,0.004068500259064657
4.2753996e-05,0.0020384391380314504,1.0,0.004068584713339973
4.275501e-05,0.0020384815392615703,1.0,0.00406866917112158
4.275913e-05,0.0020385239422556893,1.0,0.004068753632409695
4.2759377e-05,0.002038566347013916,1.0,0.0040688380972045395
4.2769207e-05,0.002038608753536362,1.0,0.004068922565506328
4.277039e-05,0.0020386511618231368,1.0,0.004069007037315283
4.2776137e-05,0.00203869357187435,1.0,0.00406909151263162
4.2781605e-05,0.0020387359836901123,1.0,0.004069175991455559
4.2782136e-05,0.0020387783972705335,1.0,0.0040692604737873166
4.2786825e-05,0.002038820812615724,1.0,0.004069344959627113
4.278911e-05,0.0020388632297257936,1.0,0.004069429448975166
4.2793192e-05,0.002038905648600853,1.0,0.004069513941831694
4.2793763e-05,0.002038948069241012,1.0,0.004069598438196916
4.2797194e-05,0.002038990491646381,1.0,0.00406968293807105
4.2816624e-05,0.00203903291581707,1.0,0.004069767441454317
4.2829364e-05,0.0020390753417531887,1.0,0.0040698519483469316
4.2832347e-05,0.002039117769454848,1.0,0.004069936458749115
4.2839292e-05,0.002039160198922158,1.0,0.004070020972661085
4.2845175e-05,0.002039202630155229,1.0,0.004070105490083061
4.2848937e-05,0.002039245063154171,1.0,0.004070190011015261
4.285686e-05,0.0020392874979190943,1.0,0.004070274535457903
4.2866588e-05,0.002039329934450109,1.0,0.004070359063411208
4.2867978e-05,0.002039372372747326,1.0,0.004070443594875392
4.286843e-05,0.002039414812810855,1.0,0.004070528129850676
4.2871332e-05,0.002039457254640806,1.0,0.004070612668337278
4.2873417e-05,0.0020394996982372893,1.0,0.004070697210335414
4.287636e-05,0.0020395421436004164,1.0,0.004070781755845309
4.2879798e-05,0.002039584590730296,1.0,0.004070866304867174
4.2882864e-05,0.0020396270396270395,1.0,0.004070950857401235
4.288421e-05,0.002039669490290757,1.0,0.004071035413447708
4.2885316e-05,0.0020397119427215584,1.0,0.00407111997300681
4.28874e-05,0.0020397543969195545,1.0,0.004071204536078763
4.2890348e-05,0.0020397968528848556,1.0,0.004071289102663784
4.2890963e-05,0.002039839310617572,1.0,0.004071373672762093
4.29133e-05,0.0020398817701178136,1.0,0.004071458246373907
4.2918622e-05,0.0020399242313856912,1.0,0.004071542823499447
4.292431e-05,0.0020399666944213154,1.0,0.004071627404138932
4.2930365e-05,0.0020400091592247967,1.0,0.00407171198829258
4.2937285e-05,0.0020400516257962444,1.0,0.004071796575960609
4.2937452e-05,0.0020400940941357705,1.0,0.0040718811671432405
4.2938475e-05,0.002040136564243484,1.0,0.004071965761840692
4.296969e-05,0.0020401790361194963,1.0,0.004072050360053184
4.2981042e-05,0.0020402215097639173,1.0,0.004072134961780934
4.2982392e-05,0.0020402639851768577,1.0,0.004072219567024161
4.2982556e-05,0.0020403064623584276,1.0,0.004072304175783086
4.299457e-05,0.002040348941308738,1.0,0.004072388788057925
4.2997028e-05,0.002040391422027899,1.0,0.004072473403848901
4.300531e-05,0.0020404339045160215,1.0,0.004072558023156231
4.3006745e-05,0.0020404763887732157,1.0,0.004072642645980134
4.304466e-05,0.002040518874799592,1.0,0.004072727272320829
4.305361e-05,0.002040561362595261,1.0,0.004072811902178537
4.3059277e-05,0.002040603852160333,1.0,0.004072896535553475
4.306991e-05,0.0020406463434949193,1.0,0.004072981172445865
4.3071475e-05,0.0020406888365991295,1.0,0.004073065812855924
4.3074146e-05,0.0020407313314730747,1.0,0.004073150456783872
4.3076772e-05,0.0020407738281168655,1.0,0.004073235104229928
4.3079646e-05,0.0020408163265306124,1.0,0.004073319755194312
4.308556e-05,0.0020408588267144256,1.0,0.004073404409677244
4.308951e-05,0.002040901328668416,1.0,0.004073489067678941
4.3095344e-05,0.002040943832392694,1.0,0.004073573729199624
4.311109e-05,0.0020409863378873707,1.0,0.0040736583942395125
4.3113225e-05,0.0020410288451525563,1.0,0.004073743062798826
4.311372e-05,0.0020410713541883616,1.0,0.004073827734877783
4.3125518e-05,0.0020411563775722735,1.0,0.004073997089595509
4.3137323e-05,0.0020411988919206013,1.0,0.004074081772234715
4.3142798e-05,0.0020412414080399916,1.0,0.0040741664583944445
4.3146003e-05,0.0020412839259305545,1.0,0.004074251148074914
4.3148844e-05,0.002041326445592401,1.0,0.0040743358412763464
4.315284e-05,0.0020413689670256423,1.0,0.00407442053799896
4.316131e-05,0.002041411490230388,1.0,0.004074505238242972
4.3187913e-05,0.0020414540152067493,1.0,0.004074589942008606
4.3191616e-05,0.002041496541954837,1.0,0.004074674649296078
4.320567e-05,0.002041539070474762,1.0,0.00407475936010561
4.3209377e-05,0.0020415816007666346,1.0,0.00407484407443742
4.32163e-05,0.0020417092022750475,1.0,0.004075098238568724
4.3218814e-05,0.002041751739655819,1.0,0.004075182966991848
4.321935e-05,0.002041794278809092,1.0,0.0040752676989383495
4.3223634e-05,0.002041836819734978,1.0,0.004075352434408448
4.3230848e-05,0.002041879362433587,1.0,0.004075437173402366
4.3240456e-05,0.0020419219069050297,1.0,0.004075521915920318
4.324429e-05,0.0020419644531494176,1.0,0.004075606661962527
4.3247917e-05,0.002042007001166861,1.0,0.0040756914115292146
4.325295e-05,0.0020420495509574713,1.0,0.004075776164620598
4.3259017e-05,0.0020420921025213587,1.0,0.004075860921236898
4.3260334e-05,0.0020421346558586345,1.0,0.004075945681378335
4.326793e-05,0.002042177210969409,1.0,0.004076030445045127
4.3268916e-05,0.0020422197678537936,1.0,0.004076115212237495
4.326929e-05,0.002042262326511899,1.0,0.0040761999829556595
4.3274653e-05,0.0020423048869438365,1.0,0.0040762847571998405
4.327721e-05,0.0020423474491497165,1.0,0.004076369534970258
4.3280514e-05,0.00204239001312965,1.0,0.004076454316267132
4.3290544e-05,0.002042432578883748,1.0,0.0040765391010906815
4.3292734e-05,0.0020424751464121213,1.0,0.004076623889441127
4.3300082e-05,0.0020425177157148812,1.0,0.00407670868131869
4.3307926e-05,0.0020425602867921383,1.0,0.004076793476723588
4.3309043e-05,0.0020426028596440037,1.0,0.004076878275656044
4.3317967e-05,0.002042645434270588,1.0,0.004076963078116276
4.333098e-05,0.0020426880106720027,1.0,0.004077047884104504
4.3335276e-05,0.0020427305888483585,1.0,0.00407713269362095
4.334309e-05,0.0020427731687997666,1.0,0.004077217506665834
4.3343545e-05,0.0020428157505263376,1.0,0.004077302323239374
4.3354456e-05,0.002042858334028183,1.0,0.0040773871433417925
4.336355e-05,0.0020429009193054137,1.0,0.004077471966973308
4.3367687e-05,0.0020429435063581405,1.0,0.0040775567941341425
4.33717e-05,0.0020429860951864747,1.0,0.004077641624824515
4.3373522e-05,0.002043028685790527,1.0,0.004077726459044646
4.3383203e-05,0.0020430712781704086,1.0,0.004077811296794755
4.3391392e-05,0.0020431138723262313,1.0,0.004077896138075066
4.339412e-05,0.002043156468258105,1.0,0.0040779809828857955
4.339752e-05,0.0020431990659661413,1.0,0.004078065831227164
4.339909e-05,0.0020432416654504516,1.0,0.004078150683099394
4.340373e-05,0.0020432842667111465,1.0,0.004078235538502705
4.340799e-05,0.002043326869748337,1.0,0.0040783203974373156
4.3415563e-05,0.002043369474562135,1.0,0.00407840525990345
4.3425003e-05,0.002043412081152651,1.0,0.004078490125901325
